,Lateral_ID (i),Customer_ID (k),Customer Anomaly Status x(i)(k),N(i),Lateral Anomaly Status x(i),Affected Customers s(i),~y(1)(ik),~y(2)(ik),~y(3)(ik),~y(4)(ik),~y(1)(i),~y(2)(i),~y(3)(i),~y(4)(i)
15552,778,12,0,36,0,0,0,0,0,0,0,0,0,0
15553,778,13,0,36,0,0,0,0,0,0,0,0,0,0
15554,778,14,0,36,0,0,0,0,0,0,0,0,0,0
15555,778,15,0,36,0,0,0,0,0,0,0,0,0,0
15556,778,16,0,36,0,0,0,0,0,0,0,0,0,0
15557,778,17,0,36,0,0,0,0,0,0,0,0,0,0
15558,778,18,0,36,0,0,0,0,0,0,0,0,0,0
15559,778,19,0,36,0,0,0,0,0,0,0,0,0,0
15560,778,20,0,36,0,0,0,0,0,0,0,0,0,0
15561,778,21,0,36,0,0,0,0,0,0,0,0,0,0
15562,778,22,0,36,0,0,0,0,0,0,0,0,0,0
15563,778,23,0,36,0,0,0,0,0,0,0,0,0,0
15564,778,24,0,36,0,0,0,0,0,0,0,0,0,0
15565,778,25,0,36,0,0,0,0,0,0,0,0,0,0
15566,778,26,0,36,0,0,0,0,0,0,0,0,0,0
15567,778,27,0,36,0,0,0,0,0,0,0,0,0,0
15568,778,28,0,36,0,0,0,0,0,0,0,0,0,0
15569,778,29,0,36,0,0,0,0,0,0,0,0,0,0
15570,778,30,0,36,0,0,0,0,0,0,0,0,0,0
15571,778,31,0,36,0,0,0,0,0,0,0,0,0,0
15572,778,32,0,36,0,0,0,0,0,0,0,0,0,0
15573,778,33,0,36,0,0,0,0,0,0,0,0,0,0
15574,778,34,0,36,0,0,0,0,0,0,0,0,0,0
15575,778,35,0,36,0,0,0,0,0,0,0,0,0,0
15576,778,36,0,36,0,0,0,0,0,0,0,0,0,0
15577,779,1,0,21,0,0,0,0,0,0,0,0,0,0
15578,779,2,0,21,0,0,0,0,0,0,0,0,0,0
15579,779,3,0,21,0,0,0,0,0,0,0,0,0,0
15580,779,4,0,21,0,0,0,0,0,0,0,0,0,0
15581,779,5,0,21,0,0,0,0,0,0,0,0,0,0
15582,779,6,0,21,0,0,0,0,0,0,0,0,0,0
15583,779,7,0,21,0,0,0,0,0,0,0,0,0,0
15584,779,8,0,21,0,0,0,0,0,0,0,0,0,0
15585,779,9,0,21,0,0,0,0,0,0,0,0,0,0
15586,779,10,0,21,0,0,0,0,0,0,0,0,0,0
15587,779,11,0,21,0,0,0,0,0,0,0,0,0,0
15588,779,12,0,21,0,0,0,0,0,0,0,0,0,0
15589,779,13,0,21,0,0,0,0,0,0,0,0,0,0
15590,779,14,0,21,0,0,0,0,0,0,0,0,0,0
15591,779,15,0,21,0,0,0,0,0,0,0,0,0,0
15592,779,16,0,21,0,0,0,0,0,0,0,0,0,0
15593,779,17,0,21,0,0,0,0,0,0,0,0,0,0
15594,779,18,0,21,0,0,0,0,0,0,0,0,0,0
15595,779,19,0,21,0,0,0,0,0,0,0,0,0,0
15596,779,20,0,21,0,0,0,0,0,0,0,0,0,0
15597,779,21,0,21,0,0,0,0,0,0,0,0,0,0
15598,780,1,1,46,1,13,0,0,0,0,0,0,4,9
15599,780,2,1,46,1,13,0,0,0,1,0,0,4,9
15600,780,3,0,46,1,13,0,0,0,0,0,0,4,9
15601,780,4,0,46,1,13,0,0,0,0,0,0,4,9
15602,780,5,0,46,1,13,0,0,0,0,0,0,4,9
15603,780,6,0,46,1,13,0,0,0,0,0,0,4,9
15604,780,7,0,46,1,13,0,0,0,0,0,0,4,9
15605,780,8,0,46,1,13,0,0,0,0,0,0,4,9
15606,780,9,0,46,1,13,0,0,0,0,0,0,4,9
15607,780,10,1,46,1,13,0,0,0,1,0,0,4,9
15608,780,11,0,46,1,13,0,0,0,0,0,0,4,9
15609,780,12,1,46,1,13,0,0,0,2,0,0,4,9
15610,780,13,0,46,1,13,0,0,0,0,0,0,4,9
15611,780,14,0,46,1,13,0,0,0,0,0,0,4,9
15612,780,15,1,46,1,13,0,0,0,0,0,0,4,9
15613,780,16,0,46,1,13,0,0,0,0,0,0,4,9
15614,780,17,0,46,1,13,0,0,0,0,0,0,4,9
15615,780,18,0,46,1,13,0,0,0,0,0,0,4,9
15616,780,19,0,46,1,13,0,0,0,0,0,0,4,9
15617,780,20,0,46,1,13,0,0,0,0,0,0,4,9
15618,780,21,1,46,1,13,0,0,1,0,0,0,4,9
15619,780,22,1,46,1,13,0,0,0,1,0,0,4,9
15620,780,23,1,46,1,13,0,0,1,0,0,0,4,9
15621,780,24,1,46,1,13,0,0,1,2,0,0,4,9
15622,780,25,0,46,1,13,0,0,0,0,0,0,4,9
15623,780,26,0,46,1,13,0,0,0,0,0,0,4,9
15624,780,27,0,46,1,13,0,0,0,0,0,0,4,9
15625,780,28,0,46,1,13,0,0,0,0,0,0,4,9
15626,780,29,0,46,1,13,0,0,0,0,0,0,4,9
15627,780,30,0,46,1,13,0,0,0,0,0,0,4,9
15628,780,31,0,46,1,13,0,0,0,0,0,0,4,9
15629,780,32,1,46,1,13,0,0,0,1,0,0,4,9
15630,780,33,0,46,1,13,0,0,0,0,0,0,4,9
15631,780,34,0,46,1,13,0,0,0,0,0,0,4,9
15632,780,35,0,46,1,13,0,0,0,0,0,0,4,9
15633,780,36,0,46,1,13,0,0,0,0,0,0,4,9
15634,780,37,0,46,1,13,0,0,0,0,0,0,4,9
15635,780,38,1,46,1,13,0,0,0,0,0,0,4,9
15636,780,39,0,46,1,13,0,0,0,0,0,0,4,9
15637,780,40,0,46,1,13,0,0,0,0,0,0,4,9
15638,780,41,0,46,1,13,0,0,0,0,0,0,4,9
15639,780,42,0,46,1,13,0,0,0,0,0,0,4,9
15640,780,43,1,46,1,13,0,0,0,1,0,0,4,9
15641,780,44,1,46,1,13,0,0,1,0,0,0,4,9
15642,780,45,0,46,1,13,0,0,0,0,0,0,4,9
15643,780,46,0,46,1,13,0,0,0,0,0,0,4,9
15644,782,1,0,5,0,0,0,0,0,0,0,0,0,0
15645,782,2,0,5,0,0,0,0,0,0,0,0,0,0
15646,782,3,0,5,0,0,0,0,0,0,0,0,0,0
15647,782,4,0,5,0,0,0,0,0,0,0,0,0,0
15648,782,5,0,5,0,0,0,0,0,0,0,0,0,0
15649,784,1,1,5,1,1,0,0,1,0,0,0,1,0
15650,784,2,0,5,1,1,0,0,0,0,0,0,1,0
15651,784,3,0,5,1,1,0,0,0,0,0,0,1,0
15652,784,4,0,5,1,1,0,0,0,0,0,0,1,0
15653,784,5,0,5,1,1,0,0,0,0,0,0,1,0
15654,785,1,0,28,0,0,0,0,0,0,0,0,0,0
15655,785,2,0,28,0,0,0,0,0,0,0,0,0,0
15656,785,3,0,28,0,0,0,0,0,0,0,0,0,0
15657,785,4,0,28,0,0,0,0,0,0,0,0,0,0
15658,785,5,0,28,0,0,0,0,0,0,0,0,0,0
15659,785,6,0,28,0,0,0,0,0,0,0,0,0,0
15660,785,7,0,28,0,0,0,0,0,0,0,0,0,0
15661,785,8,0,28,0,0,0,0,0,0,0,0,0,0
15662,785,9,0,28,0,0,0,0,0,0,0,0,0,0
15663,785,10,0,28,0,0,0,0,0,0,0,0,0,0
15664,785,11,0,28,0,0,0,0,0,0,0,0,0,0
15665,785,12,0,28,0,0,0,0,0,0,0,0,0,0
15666,785,13,0,28,0,0,0,0,0,0,0,0,0,0
15667,785,14,0,28,0,0,0,0,0,0,0,0,0,0
15668,785,15,0,28,0,0,0,0,0,0,0,0,0,0
15669,785,16,0,28,0,0,0,0,0,0,0,0,0,0
15670,785,17,0,28,0,0,0,0,0,0,0,0,0,0
15671,785,18,0,28,0,0,0,0,0,0,0,0,0,0
15672,785,19,0,28,0,0,0,0,0,0,0,0,0,0
15673,785,20,0,28,0,0,0,0,0,0,0,0,0,0
15674,785,21,0,28,0,0,0,0,0,0,0,0,0,0
15675,785,22,0,28,0,0,0,0,0,0,0,0,0,0
15676,785,23,0,28,0,0,0,0,0,0,0,0,0,0
15677,785,24,0,28,0,0,0,0,0,0,0,0,0,0
15678,785,25,0,28,0,0,0,0,0,0,0,0,0,0
15679,785,26,0,28,0,0,0,0,0,0,0,0,0,0
15680,785,27,0,28,0,0,0,0,0,0,0,0,0,0
15681,785,28,0,28,0,0,0,0,0,0,0,0,0,0
15682,787,1,0,47,0,0,0,0,0,0,0,0,0,0
15683,787,2,0,47,0,0,0,0,0,0,0,0,0,0
15684,787,3,0,47,0,0,0,0,0,0,0,0,0,0
15685,787,4,0,47,0,0,0,0,0,0,0,0,0,0
15686,787,5,0,47,0,0,0,0,0,0,0,0,0,0
15687,787,6,0,47,0,0,0,0,0,0,0,0,0,0
15688,787,7,0,47,0,0,0,0,0,0,0,0,0,0
15689,787,8,0,47,0,0,0,0,0,0,0,0,0,0
15690,787,9,0,47,0,0,0,0,0,0,0,0,0,0
15691,787,10,0,47,0,0,0,0,0,0,0,0,0,0
15692,787,11,0,47,0,0,0,0,0,0,0,0,0,0
15693,787,12,0,47,0,0,0,0,0,0,0,0,0,0
15694,787,13,0,47,0,0,0,0,0,0,0,0,0,0
15695,787,14,0,47,0,0,0,0,0,0,0,0,0,0
15696,787,15,0,47,0,0,0,0,0,0,0,0,0,0
15697,787,16,0,47,0,0,0,0,0,0,0,0,0,0
15698,787,17,0,47,0,0,0,0,0,0,0,0,0,0
15699,787,18,0,47,0,0,0,0,0,0,0,0,0,0
15700,787,19,0,47,0,0,0,0,0,0,0,0,0,0
15701,787,20,0,47,0,0,0,0,0,0,0,0,0,0
15702,787,21,0,47,0,0,0,0,0,0,0,0,0,0
15703,787,22,0,47,0,0,0,0,0,0,0,0,0,0
15704,787,23,0,47,0,0,0,0,0,0,0,0,0,0
15705,787,24,0,47,0,0,0,0,0,0,0,0,0,0
15706,787,25,0,47,0,0,0,0,0,0,0,0,0,0
15707,787,26,0,47,0,0,0,0,0,0,0,0,0,0
15708,787,27,0,47,0,0,0,0,0,0,0,0,0,0
15709,787,28,0,47,0,0,0,0,0,0,0,0,0,0
15710,787,29,0,47,0,0,0,0,0,0,0,0,0,0
15711,787,30,0,47,0,0,0,0,0,0,0,0,0,0
15712,787,31,0,47,0,0,0,0,0,0,0,0,0,0
15713,787,32,0,47,0,0,0,0,0,0,0,0,0,0
15714,787,33,0,47,0,0,0,0,0,0,0,0,0,0
15715,787,34,0,47,0,0,0,0,0,0,0,0,0,0
15716,787,35,0,47,0,0,0,0,0,0,0,0,0,0
15717,787,36,0,47,0,0,0,0,0,0,0,0,0,0
15718,787,37,0,47,0,0,0,0,0,0,0,0,0,0
15719,787,38,0,47,0,0,0,0,0,0,0,0,0,0
15720,787,39,0,47,0,0,0,0,0,0,0,0,0,0
15721,787,40,0,47,0,0,0,0,0,0,0,0,0,0
15722,787,41,0,47,0,0,0,0,0,0,0,0,0,0
15723,787,42,0,47,0,0,0,0,0,0,0,0,0,0
15724,787,43,0,47,0,0,0,0,0,0,0,0,0,0
15725,787,44,0,47,0,0,0,0,0,0,0,0,0,0
15726,787,45,0,47,0,0,0,0,0,0,0,0,0,0
15727,787,46,0,47,0,0,0,0,0,0,0,0,0,0
15728,787,47,0,47,0,0,0,0,0,0,0,0,0,0
15729,788,1,1,45,1,44,0,0,0,0,0,0,6,22
15730,788,2,1,45,1,44,0,0,0,2,0,0,6,22
15731,788,3,1,45,1,44,0,0,0,0,0,0,6,22
15732,788,4,1,45,1,44,0,0,0,1,0,0,6,22
15733,788,5,1,45,1,44,0,0,0,0,0,0,6,22
15734,788,6,1,45,1,44,0,0,0,0,0,0,6,22
15735,788,7,1,45,1,44,0,0,1,0,0,0,6,22
15736,788,8,1,45,1,44,0,0,0,2,0,0,6,22
15737,788,9,1,45,1,44,0,0,1,1,0,0,6,22
15738,788,10,1,45,1,44,0,0,0,0,0,0,6,22
15739,788,11,1,45,1,44,0,0,0,0,0,0,6,22
15740,788,12,1,45,1,44,0,0,0,1,0,0,6,22
15741,788,13,1,45,1,44,0,0,0,0,0,0,6,22
15742,788,14,1,45,1,44,0,0,0,0,0,0,6,22
15743,788,15,1,45,1,44,0,0,0,1,0,0,6,22
15744,788,16,1,45,1,44,0,0,0,1,0,0,6,22
15745,788,17,1,45,1,44,0,0,1,0,0,0,6,22
15746,788,18,0,45,1,44,0,0,0,0,0,0,6,22
15747,788,19,1,45,1,44,0,0,0,0,0,0,6,22
15748,788,20,1,45,1,44,0,0,1,0,0,0,6,22
15749,788,21,1,45,1,44,0,0,0,1,0,0,6,22
15750,788,22,1,45,1,44,0,0,0,0,0,0,6,22
15751,788,23,1,45,1,44,0,0,0,0,0,0,6,22
15752,788,24,1,45,1,44,0,0,0,1,0,0,6,22
15753,788,25,1,45,1,44,0,0,0,0,0,0,6,22
15754,788,26,1,45,1,44,0,0,0,0,0,0,6,22
15755,788,27,1,45,1,44,0,0,0,1,0,0,6,22
15756,788,28,1,45,1,44,0,0,0,0,0,0,6,22
15757,788,29,1,45,1,44,0,0,1,1,0,0,6,22
15758,788,30,1,45,1,44,0,0,1,2,0,0,6,22
15759,788,31,1,45,1,44,0,0,0,0,0,0,6,22
15760,788,32,1,45,1,44,0,0,0,0,0,0,6,22
15761,788,33,1,45,1,44,0,0,0,0,0,0,6,22
15762,788,34,1,45,1,44,0,0,0,0,0,0,6,22
15763,788,35,1,45,1,44,0,0,0,2,0,0,6,22
15764,788,36,1,45,1,44,0,0,0,0,0,0,6,22
15765,788,37,1,45,1,44,0,0,0,0,0,0,6,22
15766,788,38,1,45,1,44,0,0,0,0,0,0,6,22
15767,788,39,1,45,1,44,0,0,0,0,0,0,6,22
15768,788,40,1,45,1,44,0,0,0,1,0,0,6,22
15769,788,41,1,45,1,44,0,0,0,2,0,0,6,22
15770,788,42,1,45,1,44,0,0,0,1,0,0,6,22
15771,788,43,1,45,1,44,0,0,0,0,0,0,6,22
15772,788,44,1,45,1,44,0,0,0,1,0,0,6,22
15773,788,45,1,45,1,44,0,0,0,0,0,0,6,22
15774,790,1,2,47,2,29,0,1,3,0,0,16,36,0
15775,790,2,2,47,2,29,0,1,0,0,0,16,36,0
15776,790,3,0,47,2,29,0,0,0,0,0,16,36,0
15777,790,4,2,47,2,29,0,0,2,0,0,16,36,0
15778,790,5,2,47,2,29,0,0,1,0,0,16,36,0
15779,790,6,0,47,2,29,0,0,0,0,0,16,36,0
15780,790,7,2,47,2,29,0,0,0,0,0,16,36,0
15781,790,8,2,47,2,29,0,1,2,0,0,16,36,0
15782,790,9,0,47,2,29,0,0,0,0,0,16,36,0
15783,790,10,0,47,2,29,0,0,0,0,0,16,36,0
15784,790,11,2,47,2,29,0,0,1,0,0,16,36,0
15785,790,12,0,47,2,29,0,0,0,0,0,16,36,0
15786,790,13,2,47,2,29,0,0,0,0,0,16,36,0
15787,790,14,2,47,2,29,0,1,0,0,0,16,36,0
15788,790,15,2,47,2,29,0,1,2,0,0,16,36,0
15789,790,16,0,47,2,29,0,0,0,0,0,16,36,0
15790,790,17,0,47,2,29,0,0,0,0,0,16,36,0
15791,790,18,2,47,2,29,0,0,0,0,0,16,36,0
15792,790,19,2,47,2,29,0,1,2,0,0,16,36,0
15793,790,20,0,47,2,29,0,0,0,0,0,16,36,0
15794,790,21,0,47,2,29,0,0,0,0,0,16,36,0
15795,790,22,2,47,2,29,0,0,1,0,0,16,36,0
15796,790,23,2,47,2,29,0,0,1,0,0,16,36,0
15797,790,24,2,47,2,29,0,0,1,0,0,16,36,0
15798,790,25,2,47,2,29,0,1,0,0,0,16,36,0
15799,790,26,0,47,2,29,0,0,0,0,0,16,36,0
15800,790,27,2,47,2,29,0,0,0,0,0,16,36,0
15801,790,28,2,47,2,29,0,0,1,0,0,16,36,0
15802,790,29,2,47,2,29,0,1,2,0,0,16,36,0
15803,790,30,2,47,2,29,0,1,0,0,0,16,36,0
15804,790,31,2,47,2,29,0,0,4,0,0,16,36,0
15805,790,32,0,47,2,29,0,0,0,0,0,16,36,0
15806,790,33,2,47,2,29,0,4,3,0,0,16,36,0
15807,790,34,0,47,2,29,0,0,0,0,0,16,36,0
15808,790,35,2,47,2,29,0,0,3,0,0,16,36,0
15809,790,36,2,47,2,29,0,1,1,0,0,16,36,0
15810,790,37,2,47,2,29,0,0,0,0,0,16,36,0
15811,790,38,0,47,2,29,0,0,0,0,0,16,36,0
15812,790,39,0,47,2,29,0,0,0,0,0,16,36,0
15813,790,40,2,47,2,29,0,0,1,0,0,16,36,0
15814,790,41,2,47,2,29,0,0,1,0,0,16,36,0
15815,790,42,0,47,2,29,0,0,0,0,0,16,36,0
15816,790,43,0,47,2,29,0,0,0,0,0,16,36,0
15817,790,44,2,47,2,29,0,2,1,0,0,16,36,0
15818,790,45,0,47,2,29,0,0,0,0,0,16,36,0
15819,790,46,0,47,2,29,0,0,0,0,0,16,36,0
15820,790,47,2,47,2,29,0,0,3,0,0,16,36,0
15821,791,1,0,2,0,0,0,0,0,0,0,0,0,0
15822,791,2,0,2,0,0,0,0,0,0,0,0,0,0
15823,793,1,0,5,2,1,0,0,0,0,0,0,0,3
15824,793,2,0,5,2,1,0,0,0,0,0,0,0,3
15825,793,3,0,5,2,1,0,0,0,0,0,0,0,3
15826,793,4,2,5,2,1,0,0,0,3,0,0,0,3
15827,793,5,0,5,2,1,0,0,0,0,0,0,0,3
15828,794,1,0,49,0,0,0,0,0,0,0,0,0,0
15829,794,2,0,49,0,0,0,0,0,0,0,0,0,0
15830,794,3,0,49,0,0,0,0,0,0,0,0,0,0
15831,794,4,0,49,0,0,0,0,0,0,0,0,0,0
15832,794,5,0,49,0,0,0,0,0,0,0,0,0,0
15833,794,6,0,49,0,0,0,0,0,0,0,0,0,0
15834,794,7,0,49,0,0,0,0,0,0,0,0,0,0
15835,794,8,0,49,0,0,0,0,0,0,0,0,0,0
15836,794,9,0,49,0,0,0,0,0,0,0,0,0,0
15837,794,10,0,49,0,0,0,0,0,0,0,0,0,0
15838,794,11,0,49,0,0,0,0,0,0,0,0,0,0
15839,794,12,0,49,0,0,0,0,0,0,0,0,0,0
15840,794,13,0,49,0,0,0,0,0,0,0,0,0,0
15841,794,14,0,49,0,0,0,0,0,0,0,0,0,0
15842,794,15,0,49,0,0,0,0,0,0,0,0,0,0
15843,794,16,0,49,0,0,0,0,0,0,0,0,0,0
15844,794,17,0,49,0,0,0,0,0,0,0,0,0,0
15845,794,18,0,49,0,0,0,0,0,0,0,0,0,0
15846,794,19,0,49,0,0,0,0,0,0,0,0,0,0
15847,794,20,0,49,0,0,0,0,0,0,0,0,0,0
15848,794,21,0,49,0,0,0,0,0,0,0,0,0,0
15849,794,22,0,49,0,0,0,0,0,0,0,0,0,0
15850,794,23,0,49,0,0,0,0,0,0,0,0,0,0
15851,794,24,0,49,0,0,0,0,0,0,0,0,0,0
15852,794,25,0,49,0,0,0,0,0,0,0,0,0,0
15853,794,26,0,49,0,0,0,0,0,0,0,0,0,0
15854,794,27,0,49,0,0,0,0,0,0,0,0,0,0
15855,794,28,0,49,0,0,0,0,0,0,0,0,0,0
15856,794,29,0,49,0,0,0,0,0,0,0,0,0,0
15857,794,30,0,49,0,0,0,0,0,0,0,0,0,0
15858,794,31,0,49,0,0,0,0,0,0,0,0,0,0
15859,794,32,0,49,0,0,0,0,0,0,0,0,0,0
15860,794,33,0,49,0,0,0,0,0,0,0,0,0,0
15861,794,34,0,49,0,0,0,0,0,0,0,0,0,0
15862,794,35,0,49,0,0,0,0,0,0,0,0,0,0
15863,794,36,0,49,0,0,0,0,0,0,0,0,0,0
15864,794,37,0,49,0,0,0,0,0,0,0,0,0,0
15865,794,38,0,49,0,0,0,0,0,0,0,0,0,0
15866,794,39,0,49,0,0,0,0,0,0,0,0,0,0
15867,794,40,0,49,0,0,0,0,0,0,0,0,0,0
15868,794,41,0,49,0,0,0,0,0,0,0,0,0,0
15869,794,42,0,49,0,0,0,0,0,0,0,0,0,0
15870,794,43,0,49,0,0,0,0,0,0,0,0,0,0
15871,794,44,0,49,0,0,0,0,0,0,0,0,0,0
15872,794,45,0,49,0,0,0,0,0,0,0,0,0,0
15873,794,46,0,49,0,0,0,0,0,0,0,0,0,0
15874,794,47,0,49,0,0,0,0,0,0,0,0,0,0
15875,794,48,0,49,0,0,0,0,0,0,0,0,0,0
15876,794,49,0,49,0,0,0,0,0,0,0,0,0,0
15877,795,1,1,22,1,14,0,0,0,0,0,0,4,5
15878,795,2,1,22,1,14,0,0,0,0,0,0,4,5
15879,795,3,1,22,1,14,0,0,0,1,0,0,4,5
15880,795,4,1,22,1,14,0,0,0,0,0,0,4,5
15881,795,5,1,22,1,14,0,0,0,0,0,0,4,5
15882,795,6,1,22,1,14,0,0,0,0,0,0,4,5
15883,795,7,0,22,1,14,0,0,0,0,0,0,4,5
15884,795,8,1,22,1,14,0,0,1,2,0,0,4,5
15885,795,9,0,22,1,14,0,0,0,0,0,0,4,5
15886,795,10,0,22,1,14,0,0,0,0,0,0,4,5
15887,795,11,1,22,1,14,0,0,1,0,0,0,4,5
15888,795,12,1,22,1,14,0,0,1,0,0,0,4,5
15889,795,13,0,22,1,14,0,0,0,0,0,0,4,5
15890,795,14,0,22,1,14,0,0,0,0,0,0,4,5
15891,795,15,1,22,1,14,0,0,1,2,0,0,4,5
15892,795,16,0,22,1,14,0,0,0,0,0,0,4,5
15893,795,17,0,22,1,14,0,0,0,0,0,0,4,5
15894,795,18,1,22,1,14,0,0,0,0,0,0,4,5
15895,795,19,0,22,1,14,0,0,0,0,0,0,4,5
15896,795,20,1,22,1,14,0,0,0,0,0,0,4,5
15897,795,21,1,22,1,14,0,0,0,0,0,0,4,5
15898,795,22,1,22,1,14,0,0,0,0,0,0,4,5
15899,797,1,0,21,0,0,0,0,0,0,0,0,0,0
15900,797,2,0,21,0,0,0,0,0,0,0,0,0,0
15901,797,3,0,21,0,0,0,0,0,0,0,0,0,0
15902,797,4,0,21,0,0,0,0,0,0,0,0,0,0
15903,797,5,0,21,0,0,0,0,0,0,0,0,0,0
15904,797,6,0,21,0,0,0,0,0,0,0,0,0,0
15905,797,7,0,21,0,0,0,0,0,0,0,0,0,0
15906,797,8,0,21,0,0,0,0,0,0,0,0,0,0
15907,797,9,0,21,0,0,0,0,0,0,0,0,0,0
15908,797,10,0,21,0,0,0,0,0,0,0,0,0,0
15909,797,11,0,21,0,0,0,0,0,0,0,0,0,0
15910,797,12,0,21,0,0,0,0,0,0,0,0,0,0
15911,797,13,0,21,0,0,0,0,0,0,0,0,0,0
15912,797,14,0,21,0,0,0,0,0,0,0,0,0,0
15913,797,15,0,21,0,0,0,0,0,0,0,0,0,0
15914,797,16,0,21,0,0,0,0,0,0,0,0,0,0
15915,797,17,0,21,0,0,0,0,0,0,0,0,0,0
15916,797,18,0,21,0,0,0,0,0,0,0,0,0,0
15917,797,19,0,21,0,0,0,0,0,0,0,0,0,0
15918,797,20,0,21,0,0,0,0,0,0,0,0,0,0
15919,797,21,0,21,0,0,0,0,0,0,0,0,0,0
15920,798,1,0,41,2,4,0,0,0,0,0,1,0,10
15921,798,2,0,41,2,4,0,0,0,0,0,1,0,10
15922,798,3,0,41,2,4,0,0,0,0,0,1,0,10
15923,798,4,0,41,2,4,0,0,0,0,0,1,0,10
15924,798,5,0,41,2,4,0,0,0,0,0,1,0,10
15925,798,6,0,41,2,4,0,0,0,0,0,1,0,10
15926,798,7,0,41,2,4,0,0,0,0,0,1,0,10
15927,798,8,0,41,2,4,0,0,0,0,0,1,0,10
15928,798,9,0,41,2,4,0,0,0,0,0,1,0,10
15929,798,10,0,41,2,4,0,0,0,0,0,1,0,10
15930,798,11,0,41,2,4,0,0,0,0,0,1,0,10
15931,798,12,0,41,2,4,0,0,0,0,0,1,0,10
15932,798,13,0,41,2,4,0,0,0,0,0,1,0,10
15933,798,14,0,41,2,4,0,0,0,0,0,1,0,10
15934,798,15,2,41,2,4,0,1,0,2,0,1,0,10
15935,798,16,0,41,2,4,0,0,0,0,0,1,0,10
15936,798,17,0,41,2,4,0,0,0,0,0,1,0,10
15937,798,18,2,41,2,4,0,0,0,5,0,1,0,10
15938,798,19,0,41,2,4,0,0,0,0,0,1,0,10
15939,798,20,0,41,2,4,0,0,0,0,0,1,0,10
15940,798,21,0,41,2,4,0,0,0,0,0,1,0,10
15941,798,22,0,41,2,4,0,0,0,0,0,1,0,10
15942,798,23,2,41,2,4,0,0,0,1,0,1,0,10
15943,798,24,0,41,2,4,0,0,0,0,0,1,0,10
15944,798,25,0,41,2,4,0,0,0,0,0,1,0,10
15945,798,26,0,41,2,4,0,0,0,0,0,1,0,10
15946,798,27,0,41,2,4,0,0,0,0,0,1,0,10
15947,798,28,0,41,2,4,0,0,0,0,0,1,0,10
15948,798,29,0,41,2,4,0,0,0,0,0,1,0,10
15949,798,30,0,41,2,4,0,0,0,0,0,1,0,10
15950,798,31,2,41,2,4,0,0,0,2,0,1,0,10
15951,798,32,0,41,2,4,0,0,0,0,0,1,0,10
15952,798,33,0,41,2,4,0,0,0,0,0,1,0,10
15953,798,34,0,41,2,4,0,0,0,0,0,1,0,10
15954,798,35,0,41,2,4,0,0,0,0,0,1,0,10
15955,798,36,0,41,2,4,0,0,0,0,0,1,0,10
15956,798,37,0,41,2,4,0,0,0,0,0,1,0,10
15957,798,38,0,41,2,4,0,0,0,0,0,1,0,10
15958,798,39,0,41,2,4,0,0,0,0,0,1,0,10
15959,798,40,0,41,2,4,0,0,0,0,0,1,0,10
15960,798,41,0,41,2,4,0,0,0,0,0,1,0,10
15961,799,1,0,15,2,5,0,0,0,0,0,0,5,11
15962,799,2,0,15,2,5,0,0,0,0,0,0,5,11
15963,799,3,2,15,2,5,0,0,1,1,0,0,5,11
15964,799,4,2,15,2,5,0,0,2,3,0,0,5,11
15965,799,5,0,15,2,5,0,0,0,0,0,0,5,11
15966,799,6,2,15,2,5,0,0,0,3,0,0,5,11
15967,799,7,0,15,2,5,0,0,0,0,0,0,5,11
15968,799,8,0,15,2,5,0,0,0,0,0,0,5,11
15969,799,9,2,15,2,5,0,0,2,1,0,0,5,11
15970,799,10,0,15,2,5,0,0,0,0,0,0,5,11
15971,799,11,0,15,2,5,0,0,0,0,0,0,5,11
15972,799,12,0,15,2,5,0,0,0,0,0,0,5,11
15973,799,13,2,15,2,5,0,0,0,3,0,0,5,11
15974,799,14,0,15,2,5,0,0,0,0,0,0,5,11
15975,799,15,0,15,2,5,0,0,0,0,0,0,5,11
15976,801,1,0,19,1,4,0,0,0,0,0,0,0,1
15977,801,2,1,19,1,4,0,0,0,0,0,0,0,1
15978,801,3,1,19,1,4,0,0,0,1,0,0,0,1
15979,801,4,0,19,1,4,0,0,0,0,0,0,0,1
15980,801,5,0,19,1,4,0,0,0,0,0,0,0,1
15981,801,6,0,19,1,4,0,0,0,0,0,0,0,1
15982,801,7,1,19,1,4,0,0,0,0,0,0,0,1
15983,801,8,0,19,1,4,0,0,0,0,0,0,0,1
15984,801,9,0,19,1,4,0,0,0,0,0,0,0,1
15985,801,10,0,19,1,4,0,0,0,0,0,0,0,1
15986,801,11,0,19,1,4,0,0,0,0,0,0,0,1
15987,801,12,0,19,1,4,0,0,0,0,0,0,0,1
15988,801,13,1,19,1,4,0,0,0,0,0,0,0,1
15989,801,14,0,19,1,4,0,0,0,0,0,0,0,1
15990,801,15,0,19,1,4,0,0,0,0,0,0,0,1
15991,801,16,0,19,1,4,0,0,0,0,0,0,0,1
15992,801,17,0,19,1,4,0,0,0,0,0,0,0,1
15993,801,18,0,19,1,4,0,0,0,0,0,0,0,1
15994,801,19,0,19,1,4,0,0,0,0,0,0,0,1
15995,802,1,0,45,0,0,0,0,0,0,0,0,0,0
15996,802,2,0,45,0,0,0,0,0,0,0,0,0,0
15997,802,3,0,45,0,0,0,0,0,0,0,0,0,0
15998,802,4,0,45,0,0,0,0,0,0,0,0,0,0
